job_id,title,seniority,company,industry,company_size,location,posted_date,listing_age_days,salary,salary_missing,repost_count,repost_interval_days,company_open_roles,company_closed_roles,closure_ratio,hiring_velocity,role_recycling_score,engagement_latency,status,listing_longevity_ratio,open_close_ratio,is_ghost,source,raw_description_snippet,avg_listing_age
B6268023,Data Analyst,Mid-level,EaseMyTrip.com,IT Jobs,unknown,India,2026-02-03,26,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.8667,0.8667,-1,adzuna_api,"About the Role As a Data Analyst at EaseMyTrip.com, you will be crucial in analyzing travel data to drive business insights and decisions. Your role involves harnessing large sets of data to identify trends, forecast demand, and optimize our services to enhance customer satisfaction. You will collab",26.0
6B06BA59,Data Analyst,Mid-level,Firstsource,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-17,12,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.4,0.4,-1,adzuna_api,"About Firstsource Firstsource Solutions Limited, an RP-Sanjiv Goenka Group company (NSE: FSL, BSE: 532809, Reuters: FISO.BO, Bloomberg: FSOL:IN), is a specialized global business process services partner, providing transformational solutions and services spanning the customer lifecycle across Health",12.0
39092A45,Data Analyst,Mid-level,Lexitas,IT Jobs,unknown,"Chennai, Tamil Nadu",2026-01-24,36,,1,0,0,3,0,0.0,0.25,0.0,0,open,1.2,1.2,-1,adzuna_api,"About the company Lexitas is a high growth company. The Company is built on a belief that having strong personal relationships with our clients, and providing reliable, accurate and professional services is the driving force of our success. Lexitas offers an array of services including local and nat",36.0
27D952EB,Data Analyst,Mid-level,GACS,IT Jobs,unknown,India,2026-02-08,21,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.7,0.7,-1,adzuna_api,"Job Details Location: Pune, India (Remote) Shift Timing: 3 PM IST to 12 AM IST / 4.30 AM to 1.30 PM EST Start Date: Early joiners preferred Compensation: 5 to 7 LPA About the Role We are seeking a detail-oriented and analytical Data Analyst to be a core contributor to our insights generation process",21.0
F5AB8A25,Data Analyst,Mid-level,TELUS Digital,IT Jobs,unknown,"Noida, Ghaziabad",2026-02-17,12,,1,0,0,8,0,0.0,0.67,0.0,0,open,0.4,0.4,-1,adzuna_api,"About us: At TELUS Digital, we enable customer experience innovation through spirited teamwork, agile thinking, and a caring culture that puts customers first. TELUS Digital is the global arm of TELUS Corporation, one of the largest telecommunications service providers in Canada. We deliver contact ",4.0
45E9D4FC,Data Analyst,Mid-level,Vensure Employer Solutions,IT Jobs,unknown,"Noida, Ghaziabad",2026-02-08,21,,1,0,0,3,0,0.0,0.25,0.0,0,open,0.7,0.7,-1,adzuna_api,"Job Summary: We are seeking a skilled Report Developer with strong expertise in Sigma, Power BI, and advanced SQL to join our dynamic team. The ideal candidate will have end-to-end report development experience, a solid understanding of data visualization best practices, and a passion for building s",14.666666666666666
84A49544,Data Analyst,Mid-level,Quantum Leap Learning Solutions Pvt Ltd,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-27,2,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0667,0.0667,-1,adzuna_api,"Key Responsibilities Data Collection & Processing: Gather, clean, and structure data from multiple sources for accurate analysis. • Reporting & Dashboard Creation: Develop reports and dashboards using Excel, Google Sheets, and BI tools for business performance tracking. • Data Analysis & Insights: A",2.0
8E45EF45,Data Analyst,Mid-level,Trelleborg Group,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-27,2,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0667,0.0667,-1,adzuna_api,"Trelleborg is a world leader in engineered polymer solutions for almost every industry on the planet. And we are where we are because our talents brought us here. By specializing in the polymer engineering that makes innovation and application possible, Trelleborg works closely with leading industry",2.0
A8A94E78,Data Analyst,Mid-level,Midtown Software,Consultancy Jobs,unknown,"Chandigarh, India",2026-02-18,11,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.3667,0.3667,-1,adzuna_api,The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. The main field of Analysis will be the data on NatGasHub.com and the Energy Industry of the US and Canada. Timings-9:00 am to 6:00 pm Direct exposure to working with ,11.0
95FAFE20,Data Analyst,Mid-level,Godrej Capital,Accounting & Finance Jobs,unknown,"Mumbai, Maharashtra",2026-02-24,5,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.1667,0.1667,-1,adzuna_api,"Designation Senior Executive Grade/ Consultant (On role/ Off role) L1 (On Role) Reporting to Lead - Loss Forecasting, ECL & Collections Analytics Region HO Function Analytics Job Purpose We are looking for a proactive, analytical, and detail‑driven ECL Analyst to join our team. The ideal candidate w",5.0
2506E77E,Data Analyst,Mid-level,L&T Technology Services,IT Jobs,unknown,"Hyderabad, Telangana",2026-02-05,24,,1,1,0,5,0,0.0,0.42,0.0345,0,open,0.8,0.8,-1,adzuna_api,"The Data Analytics Engineer role will focus on requirements and architecting the solutions based on Advanced Data Analytics. This role shall engage with project teams to plan, setup and execute requirements capture and management capabilities. Master's degree in Computer Science, Statistics, Math, o",16.0
F0AB80C4,Data Analyst,Mid-level,Jio,IT Jobs,unknown,India,2026-02-20,9,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.3,0.3,-1,adzuna_api,The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users. Responsibilities Understand the day-to-day issues that our business fac,59.0
543516CB,Data Analyst,Mid-level,KPMG,IT Jobs,unknown,India,2026-02-10,19,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.6333,0.6333,-1,adzuna_api,"Business Analyst – Key Responsibilities & Required Skills: 1. Requirement Gathering & Analysis Engage with stakeholders to understand business needs, challenges, and objectives. Document, analyze, and refine functional and non‑functional requirements. Convert business requirements into clear technic",18.5
84D99BAE,Data Analyst/Data Scientist,Mid-level,PLEXO HR Solutions,IT Jobs,unknown,India,2026-02-26,3,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.1,0.1,-1,adzuna_api,"Job Mode: Work From Office Job Type : Full-time Working Days: 6 Industry: Fintech What You’ll Do: We are a fast-growing FinTech startup looking for a Data Scientist / Data Analyst who is excited about using data to drive financial products, risk decisions, and customer insights. You’ll work closely ",3.0
0DD2F1B8,Senior Data Analyst,Senior,Mount Talent Consulting Pvt Ltd.,IT Jobs,unknown,"Hyderabad, Telangana",2026-02-17,12,,1,0,0,5,0,0.0,0.42,0.0,0,open,0.4,0.4,-1,adzuna_api, We’re Hiring | Senior Data Analyst- Hyderabad Are you passionate about transforming data into powerful business insights? We’re looking for experienced Business Data Analysts who can bridge the gap between data and decision-making.  Location: Hyderabad ⚠️ Note: Only Hyderabad local candidates (Face,10.2
7B701ECE,Senior Data Analyst,Senior,Value Innovation Labs,IT Jobs,unknown,India,2026-02-17,12,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.4,0.4,-1,adzuna_api,"Job Title: Senior Data Analyst Location: Hyderabad Experience: 8–14 Years Employment Type: Full-time Role Summary: We are looking for a Senior Data Analyst to drive advanced finance data analysis, KPI development, and dashboard insights. The role requires strong expertise in SQL, BI tools, and moder",16.5
85260F93,Data Analyst (Fresher),Mid-level,Clovity,IT Jobs,unknown,India,2026-02-27,2,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0667,0.0667,-1,adzuna_api,Job Title: Data Analyst (Fresher) Location : Remote Employment Type: Full-time Experience Level: Fresher/Entry Level About the Role: We are looking for a Data Analyst (Fresher) who is curious about data and excited to turn numbers into insights. You’ll work with teams across the business to support ,2.0
6E158EDB,Junior Data Analyst,Junior,Stier Solutions Inc,IT Jobs,unknown,"Hyderabad, Telangana",2026-02-28,1,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.0333,0.0333,-1,adzuna_api,"Job Title: Junior Data Analyst Location: Hyderabad, Telangana Employment Type: Full-time | On-site / Hybrid About the Role We are looking for a detail-oriented and analytical Junior Data Analyst to support our data and business teams. In this role, you will work with data to generate insights, creat",1.0
5804AA79,Senior Data Analyst,Senior,eClerx,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-27,2,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0667,0.0667,-1,adzuna_api,"We are looking for a highly analytical and detail-oriented Senior Data Analyst with strong expertise in Python, SQL, and Tableau for Mumbai or Pune location. The ideal candidate will have excellent debugging skills, sharp analytical aptitude, and the ability to deeply investigate data, identify inco",2.0
9DB80124,Music Data Analyst,Mid-level,SVF Entertainment,"PR, Advertising & Marketing Jobs",unknown,"Kolkata, West Bengal",2026-02-27,2,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0667,0.0667,-1,adzuna_api,"Job Title: Music Data Analyst Location: Kolkata Job Type: On-site Experience: 5-6 Years About SVF SVF Entertainment is a leading Media and Entertainment company in East India, with 8 National Awards to its credit, and capabilities in Film and TV Production, Cinemas, Distribution, Digital Cinema, Mus",2.0
4B607553,Senior Data Analyst,Senior,Clarksons Research,"Energy, Oil & Gas Jobs",unknown,India,2025-12-21,70,,1,0,0,1,0,0.0,0.08,0.0,0,open,2.3333,2.3333,-1,adzuna_api,"About the job Join our research team as an experienced data analyst, delivering actionable data driven insights across diverse global shipping, trade, offshore, renewables and energy datasets. You will help us build and derive valuable data used widely to analyse impacts of market trends, geopolitic",70.0
2F27969B,Data Analyst - Collections,Mid-level,Moneyview,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-20,9,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.3,0.3,-1,adzuna_api,"Job Description: Exp: 3 to 5 years • Data analysts/MIS analysts preferably in financial services, large banks/MNCs. • Strong SQL skills: should have the ability to write complex queries to retrieve and collate the data. • Good knowledge of Excel to interpret the data and create executive summaries. ",17.0
B77EEF0C,Senior Data Analyst,Senior,Beebom,IT Jobs,unknown,"Noida, Ghaziabad",2025-11-20,101,,1,0,0,1,0,0.0,0.08,0.0,0,open,3.3667,3.3667,-1,adzuna_api,"Beebom is hiring a Senior Data Analyst for our in-house Tech team to work on our new product, Beebom’s Gadgets. In this role, you will own the analytics function end-to-end — from data exploration to driving measurable business impact. You’ll take ownership of analyzing data, understanding user beha",101.0
19E857A1,Lead Data Analyst,Lead,Infogain,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-25,4,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.1333,0.1333,-1,adzuna_api,"We are seeking a highly analytical and detail‑oriented Data Analyst to support data-driven decision‑making across the organization. This role requires strong technical expertise, a structured approach to problem‑solving, and the ability to collaborate effectively with cross‑functional teams. Locatio",4.0
243614F1,Sales Data Analyst,Mid-level,Zelixis Executive Search & Recruitment Consultants,"PR, Advertising & Marketing Jobs",unknown,"Kochi, Ernakulam",2026-02-27,2,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0667,0.0667,-1,adzuna_api,Job title: Sales Data Analyst for a leading MNC in Kochi Working Hours: 08:00 am to 05:00 pm Working Days: Monday to Friday Responsibilities & duties: Researching prospect client details over the web and phone verify full contact details. Qualifying the contacts/prospects are relevant to the event/c,2.0
4B51FC82,Senior Data Analyst,Senior,Adani Digital Labs,IT Jobs,unknown,"Ahmedabad, Gujarat",2026-02-08,21,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.7,0.7,-1,adzuna_api,"We are seeking a detail-oriented Senior data analyst responsible for analyzing and interpreting complex data to support business and product teams. The ideal candidate should be able to understand their data requirement and utilize available tools and technologies to extract, transform, model and cr",23.0
91BD6590,Senior Data Analyst,Senior,Aptita,IT Jobs,unknown,"Hyderabad, Telangana",2026-02-20,9,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.3,0.3,-1,adzuna_api,"Location- Hyderabad Shift - EST Time Services Description Within Global Productivity, the Business Process Transformation team is focused on driving business process changes across tooling, processes and policies, to facilitate incremental Sales productivity. This role will be driving GTM process an",9.0
91D65676,Data Analyst Intern,Intern,Daice Labs,IT Jobs,unknown,India,2026-02-27,2,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.0667,0.0667,-1,adzuna_api,"Company Description Daice Labs, founded by scientists from MIT CSAIL, focuses on creating hybrid AI systems that integrate cutting-edge models to enhance adaptability and governance. These systems leverage auditable, composite AI frameworks for innovation and decision-making support across collabora",3.5
96FC536C,Crew Data Analyst,Mid-level,Zodiac Maritime,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-04,25,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.8333,0.8333,-1,adzuna_api,"The Role Position: Crew Data Analyst Contract Type: Permanent / Full Time Reporting to: Director of Crewing - London Location: Mumbai, India - Office based 5 days per week Overview of role As Crew Data Analyst you will be at the centre of the team ensuring we have consistent, accurate and complete d",25.0
DA7B0045,Senior Data Analyst,Senior,VMock,IT Jobs,unknown,India,2026-01-20,40,,1,0,0,3,0,0.0,0.25,0.0,0,open,1.3333,1.3333,-1,adzuna_api,"About the Role We are looking for a Sr. Data Analyst who can transform complex, non-numerical datasets into meaningful insights using a blend of data analytics and large language model (LLM) capabilities. This role is ideal for someone who is passionate about analyzing text, audio, and video data , ",39.0
0FDD7084,Senior Data Analyst,Senior,ADM,IT Jobs,unknown,"Bangalore, Karnataka",2025-12-19,72,,1,0,0,35,0,0.0,2.92,0.0,0,open,2.4,2.4,-1,adzuna_api,"Position Summary: As a part of our transformation, we know that data is at the center of everything that we do. We seek a dedicated professional to help take us to the next level of our Data & Analytics journey. We depend on our Data Analysts to investigate data seeking opportunities to reduce dupli",8.085714285714285
15C43F36,Senior Data Analyst,Senior,vConstruct Private Limited,IT Jobs,unknown,India,2026-02-17,12,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.4,0.4,-1,adzuna_api,"vConstruct, a Pune based Construction Technology company seeks a Senior Data Analyst for their Data Science and Analytics team which is a tight-knit group of analysts and engineers that support all data aspects of business. Job Summary: We are seeking a skilled and detail-oriented Data Analyst to su",12.0
E5FC963B,Medical Data analyst,Mid-level,Exxat,Admin Jobs,unknown,"Vadodara, Gujarat",2026-02-04,25,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.8333,0.8333,-1,adzuna_api,"Job Title: Medical Data Analyst Job Responsibilities Document Review & Analysis Review medical and non-medical documents submitted by students, including but not limited to: CPR Certification HIPAA and OSHA Training Certificates Driver’s License School-specific forms Background checks and Drug scree",25.0
340D9C0B,Financial Data Analyst,Mid-level,Lexitas,Accounting & Finance Jobs,unknown,"Chennai, Tamil Nadu",2026-01-24,36,,1,0,0,3,0,0.0,0.25,0.0,0,open,1.2,1.2,-1,adzuna_api,"About the company Lexitas is a high growth company. The Company is built on a belief that having strong personal relationships with our clients, and providing reliable, accurate and professional services is the driving force of our success. Lexitas offers an array of services including local and nat",36.0
7D5B37AD,Operations & Data Analyst,Mid-level,RivetStays,IT Jobs,unknown,India,2026-01-13,47,,1,0,0,1,0,0.0,0.08,0.0,0,open,1.5667,1.5667,-1,adzuna_api,"RivetStays is a Toronto-based premium short- and mid-term rental operator. We run a data-driven hospitality business and are building internal systems that scale. We’re hiring an Operations & Data Analyst to handle a wide range of internal operational, business, and data tasks — from ad-hoc ops work",47.0
C94F379F,Senior Data Analyst,Senior,LehLah,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-17,12,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.4,0.4,-1,adzuna_api,"We are looking for a Senior Data Analyst with analytical problem-solving across LehLah’s Affiliate & Influencer Marketing ecosystem. This role goes beyond reporting and dashboards — it requires deep diagnostic thinking, metric ownership, and the ability to translate ambiguous business problems into ",16.5
6F1F14EC,Portfolio Data Analyst,Mid-level,Arcana,IT Jobs,unknown,India,2025-12-10,81,,1,0,0,6,0,0.0,0.5,0.0,0,open,2.7,2.7,-1,adzuna_api,"We are seeking dynamic Portfolio Data Analysts to join our team and collaborate closely with our founders, financial analysts, product managers, and engineers. In this role, you'll play a pivotal part in supporting our client onboarding and success team. You'll need a strong ability to analyze finan",52.0
26623BAD,Lead Data Analyst,Lead,HRassistance,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-20,9,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.3,0.3,-1,adzuna_api,"About the Company Our client is a MNC with substantial Presence in India. Not just a place to work, but a place to build a career for life, with constant opportunities for growth, innovation, and impact. Driven by curiosity, inventiveness, and entrepreneurial spirit, the company continues to transfo",9.0
F390DE31,Sales Data Analyst,Mid-level,Applicantz,Engineering Jobs,unknown,"Bangalore, Karnataka",2026-03-01,0,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0,0.0,-1,adzuna_api,THIS IS A 6-MONTH CONTRACT POSITION WITH ONE OF THE LARGEST GLOBAL TECHNOLOGY LEADERS. We’re seeking a talented Sales Analyst to help uncover and present actionable insights to support Account Executives drive business growth within the APAC market. This position is cross-functional and will require,0.0
5CB32677,Marketing Data Analyst,Mid-level,Randstad Enterprise,"PR, Advertising & Marketing Jobs",unknown,India,2026-02-08,21,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.7,0.7,-1,adzuna_api,"about randstad enterprise As the leading global talent solutions provider, Randstad Enterprise enables companies to create sustainable business value and agility by keeping people at the heart of their organizations. Part of Randstad N.V., we combine unmatched talent data and market insights with sm",16.5
36B5E582,eDiscovery Data Analyst,Mid-level,Morae,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-25,4,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.1333,0.1333,-1,adzuna_api,Position: Analyst - eDiscovery Job Type: Full Time Morae Global seeks to find the best and the brightest people- those who understand what it takes to deliver top quality solutions for our clients. Responsibilities: Develop foundational knowledge of structured and unstructured data formats including,4.0
29003A34,Lead Data Analyst,Lead,Delta Air Lines,IT Jobs,unknown,"Bangalore, Karnataka",2026-01-07,53,,1,0,0,4,0,0.0,0.33,0.0,0,open,1.7667,1.7667,-1,adzuna_api,"Responsibilities (Primary Functions): Gather, analyze, and transform large sets of employee feedback data into actionable insights using SQL, Python, AWS etc. Develop and automate advanced visualizations in Qualtrics, AWS to display engagement metrics, pulse survey results, and other key indicators.",76.0
C7326C06,Senior Data Analyst,Senior,Delta Air Lines,IT Jobs,unknown,"Bangalore, Karnataka",2026-01-24,36,,1,0,0,4,0,0.0,0.33,0.0,0,open,1.2,1.2,-1,adzuna_api,"Primary Functions: Gather, analyze, and transform large sets of raw data to track program health and identify actionable insights using SQL, SAS, etc. Within the Qualtrics platform, assist with video product, AI features, survey programming across various listening posts. Evaluate new features and/o",76.0
DE9C544C,Senior Data Analyst,Senior,QX Global Group,IT Jobs,unknown,"Ahmedabad, Gujarat",2026-02-27,2,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0667,0.0667,-1,adzuna_api,We are seeking a Senior Data Platform & Database Engineer with 5 years of relevant experience to take ownership of our SQL Server–based data and reporting environment while helping shape our transition to a modern cloud data platform and Power BI or related tools. The role blends maintaining today’s,2.0
E8CB1DCC,Data Analyst - Investments,Mid-level,Dezerv,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-14,15,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.5,0.5,-1,adzuna_api,"Dezerv is a house of investing solutions for high-net-worth and affluent Indians. Dezerv is co-founded by Sandeep Jethwani, Vaibhav Porwal, and Sahil Contractor. They have led successful wealth management businesses and managed over USD 7 billion in assets. The Dezerv team brings together decades of",32.5
5E7F0894,Lead Data Analyst,Lead,Purchasing Power,IT Jobs,unknown,"Chennai, Tamil Nadu",2026-02-03,26,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.8667,0.8667,-1,adzuna_api,"Key Responsibilities: • Drive standardized tag management and reporting accuracy across Adobe Experience Cloud (Adobe Analytics, Launch, Customer Journey Analytics) and Google Marketing Platform (GA4, Google Tag Manager). • Architect, implement, and maintain scalable analytics solutions across web a",26.0
5B84435F,Business Data Analyst,Mid-level,Curefit,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-22,7,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.2333,0.2333,-1,adzuna_api,"Key Responsibilities 1) AOP Planning & Tracking * Build and maintain AOP planning models (monthly/weekly splits, SKU-level targets, channel splits). * Track plan vs. actuals across revenue, gross margin, contribution margin. * Highlight gaps, risks, and required run-rate to achieve targets. * Run sc",7.0
500558A4,Lead Data Analyst,Lead,FedEx,IT Jobs,unknown,India,2026-02-18,11,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.3667,0.3667,-1,adzuna_api,"What your main responsibilities are Lead and implement advanced analytical processes through data/text mining, model development, and prediction to enable informed business decisions. Apply sound analytical expertise to examine structured and unstructured data from multiple disparate sources to prov",11.0
73C492D8,Business Data Analyst,Mid-level,Luxoft,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-17,12,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.4,0.4,-1,adzuna_api,"Project description We are looking for a confident, creative and curious team player to join as a Business Analyst in Bangalore, as part of the team working with one of the largest retail Companies in UK. They will support multiple projects for our Client in Agile environment. Responsibilities Worki",10.5
1493206F,Senior Data Analyst,Senior,FedEx,IT Jobs,unknown,India,2026-02-18,11,,1,0,0,2,0,0.0,0.17,0.0,0,open,0.3667,0.3667,-1,adzuna_api,What your main responsibilities are Design and implement processes and solutions associated with a wide variety of datasets used for data/text mining and analysis to support informed business decisions. Gain insight into key business drivers and deliverables by examining structured and unstructured ,11.0
ADFC62AA,Senior Data Analyst,Senior,UST,IT Jobs,unknown,India,2026-02-20,9,,1,0,0,3,0,0.0,0.25,0.0,0,open,0.3,0.3,-1,adzuna_api,"Job Title : Tariff Modeling Lead / Senior Analyst Hiring Location : Pune (Hybrid) Job Description : Utility (electricity, gas… etc.) Tariff Analyst is responsible for creating, testing, and maintaining precise and accurate calculation models of utility tariff that guide billing and analysis for util",7.0
34F234EE,Senior Data Analyst,Senior,ValueMomentum,IT Jobs,unknown,"Hyderabad, Telangana",2026-02-20,9,,1,0,0,8,0,0.0,0.67,0.0,0,open,0.3,0.3,-1,adzuna_api,"Required Skills: Computer or Information Science or equivalent field DAMA Data certifications a plus Domain Exp in Property & Casuality (P&C) will be an added advantage 5-10 years of experience in data modeling, database design, and data architecture. Experience in the Travel and Hospitality industr",11.75
7531011A,Performance Marketing - Data Analyst,Mid-level,InCred Money,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-27,2,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0667,0.0667,-1,adzuna_api,"Job Title : Performance Marketing - Data Analyst Location: Mumbai Department: Growth & Marketing About InCred Money: InCred Money is reshaping India’s financial ecosystem by building a holistic wealth platform that brings all major asset classes together—Unlisted Shares, Digital Gold, Equity Broking",2.0
25563811,Data Analyst[E-Commerce],Mid-level,"Enterprise Minds, Inc",IT Jobs,unknown,"Bangalore, Karnataka",2026-02-25,4,,1,0,0,3,0,0.0,0.25,0.0,0,open,0.1333,0.1333,-1,adzuna_api, We’re Hiring: Data Analyst (2 Years Experience)  Location: Bangalore | Hybrid Are you someone who loves digging into data until you find the real story behind it? Do you get excited about solving large-scale discrepancies and uncovering root causes? If you enjoy playing detective with data — we wan,15.333333333333334
F183BF18,Senior Business Data Analyst,Senior,Vaisesika,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-27,2,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.0667,0.0667,-1,adzuna_api,Job Title: Senior Business Data Analyst – Commercial Analytics Location: Banglore Experience: 6–10 Years Employment Type: Full-Time About the Role We are looking for a highly analytical and business-oriented Senior Business Data Analyst to drive revenue growth and commercial strategy through advance,2.0
D7474FBE,Remote Data Analyst - 60736,Mid-level,Turing,IT Jobs,unknown,"Bangalore, Karnataka",2026-02-28,1,,1,6,0,31,0,0.0,2.58,0.2069,0,open,0.0333,0.0333,-1,adzuna_api,"About Turing: Based in San Francisco, California, Turing is the world’s leading research accelerator for frontier AI labs and a trusted partner for global enterprises deploying advanced AI systems. Turing supports customers in two ways: first, by accelerating frontier research with high-quality data",1.1612903225806452
81B7B0EF,Remote Data Analyst - 60736,Mid-level,Turing,IT Jobs,unknown,"Hyderabad, Telangana",2026-02-28,1,,1,6,0,31,0,0.0,2.58,0.2069,0,open,0.0333,0.0333,-1,adzuna_api,"About Turing: Based in San Francisco, California, Turing is the world’s leading research accelerator for frontier AI labs and a trusted partner for global enterprises deploying advanced AI systems. Turing supports customers in two ways: first, by accelerating frontier research with high-quality data",1.1612903225806452
55AD22A4,Remote Data Analyst - 60736,Mid-level,Turing,IT Jobs,unknown,"Chennai, Tamil Nadu",2026-02-28,1,,1,6,0,31,0,0.0,2.58,0.2069,0,open,0.0333,0.0333,-1,adzuna_api,"About Turing: Based in San Francisco, California, Turing is the world’s leading research accelerator for frontier AI labs and a trusted partner for global enterprises deploying advanced AI systems. Turing supports customers in two ways: first, by accelerating frontier research with high-quality data",1.1612903225806452
4B2D5838,Remote Data Analyst - 60736,Mid-level,Turing,IT Jobs,unknown,India,2026-02-28,1,,1,6,0,31,0,0.0,2.58,0.2069,0,open,0.0333,0.0333,-1,adzuna_api,"About Turing: Based in San Francisco, California, Turing is the world’s leading research accelerator for frontier AI labs and a trusted partner for global enterprises deploying advanced AI systems. Turing supports customers in two ways: first, by accelerating frontier research with high-quality data",1.1612903225806452
83C73E35,Remote Data Analyst - 60736,Mid-level,Turing,IT Jobs,unknown,"Mumbai, Maharashtra",2026-02-28,1,,1,6,0,31,0,0.0,2.58,0.2069,0,open,0.0333,0.0333,-1,adzuna_api,"About Turing: Based in San Francisco, California, Turing is the world’s leading research accelerator for frontier AI labs and a trusted partner for global enterprises deploying advanced AI systems. Turing supports customers in two ways: first, by accelerating frontier research with high-quality data",1.1612903225806452
25644BEC,Remote Data Analyst - 60736,Mid-level,Turing,IT Jobs,unknown,"Kolkata, West Bengal",2026-02-28,1,,1,6,0,31,0,0.0,2.58,0.2069,0,open,0.0333,0.0333,-1,adzuna_api,"About Turing: Based in San Francisco, California, Turing is the world’s leading research accelerator for frontier AI labs and a trusted partner for global enterprises deploying advanced AI systems. Turing supports customers in two ways: first, by accelerating frontier research with high-quality data",1.1612903225806452
704FFC24,Remote Data Analyst - 60736,Mid-level,Turing,IT Jobs,unknown,"Delhi, India",2026-02-28,1,,1,6,0,31,0,0.0,2.58,0.2069,0,open,0.0333,0.0333,-1,adzuna_api,"About Turing: Based in San Francisco, California, Turing is the world’s leading research accelerator for frontier AI labs and a trusted partner for global enterprises deploying advanced AI systems. Turing supports customers in two ways: first, by accelerating frontier research with high-quality data",1.1612903225806452
9E0E9E41,Performance Data Analyst (Marketing),Mid-level,Opvia.in,IT Jobs,unknown,India,2026-02-26,3,,1,0,0,1,0,0.0,0.08,0.0,0,open,0.1,0.1,-1,adzuna_api,"Job Title: Performance Data Analyst (Marketing) Location: Onsite, Kolkata Experience: 1-2 years Salary: 20,000 - 30,000 per month Employment Type: Full-Time About the Role The Performance Data Analyst converts raw marketplace data into clear commercial decisions. This is a fast-paced, execution-driv",3.0
62F58E2D,Online Data Analyst Gujarati (IN),Mid-level,TELUS Digital,Scientific & QA Jobs,unknown,India,2026-02-26,3,,1,0,0,8,0,0.0,0.67,0.0,0,open,0.1,0.1,-1,adzuna_api,"A Day in the Life of an Online Data Analyst: In this role, you will be working on a project aimed at enhancing the content and quality of digital maps that are used by millions of people worldwide Completing research and evaluation tasks in a web-based environment such as verifying and comparing dat",4.0
8419C72D,Online Data Analyst Punjabi (IN),Mid-level,TELUS Digital,Scientific & QA Jobs,unknown,India,2026-02-26,3,,1,0,0,8,0,0.0,0.67,0.0,0,open,0.1,0.1,-1,adzuna_api,"A Day in the Life of an Online Data Analyst: In this role, you will be working on a project aimed at enhancing the content and quality of digital maps that are used by millions of people worldwide Completing research and evaluation tasks in a web-based environment such as verifying and comparing dat",4.0
